strength,length,lowers,uppers,digits,specials,entropy,continous,words
2,16,3,9,4,0,26.17550782550783,0,0
2,16,8,6,2,0,20.155382117882116,0,0
2,16,4,10,2,0,23.13500666000666,0,0
2,16,5,9,2,0,22.755839993339993,0,0
2,16,5,9,2,0,22.91363913863914,0,0
2,16,5,7,4,0,24.39634115884116,0,0
2,16,6,5,5,0,24.742012154512153,0,0
2,16,5,9,2,0,22.971081696081697,0,0
2,16,7,5,4,0,23.81225024975025,0,0
2,16,5,8,3,0,23.505839993339993,0,0
2,16,6,9,1,0,21.848264235764237,0,0
2,26,16,0,8,2,38.076532664737336,0,0
2,16,6,9,1,0,21.330544455544455,0,0
2,15,5,7,3,0,22.610825285825285,0,0
2,16,4,9,3,0,24.278596403596403,0,0
2,14,2,9,3,0,20.974653124653127,0,0
1,10,0,0,8,2,22.73690476190476,0,0
2,15,11,0,3,1,19.68506771006771,0,0
2,16,8,6,2,0,20.95852064602065,0,0
2,16,5,10,1,0,21.13298645798646,0,0
2,15,7,6,2,0,18.9270091020091,0,0
1,11,7,0,4,0,14.790367965367963,0,0
2,16,5,10,1,0,22.674653124653126,0,0
2,16,4,5,7,0,27.02213480963481,0,0
2,16,6,6,4,0,23.695125707625706,0,0
2,16,5,9,2,0,23.943502331002332,0,0
2,16,6,6,4,0,23.755107392607393,0,0
2,16,7,7,2,0,20.443639693639692,0,0
2,15,6,7,2,0,19.38058053058053,0,0
2,16,4,9,3,0,25.603087190587196,0,0
2,16,4,7,5,0,26.87415501165501,0,0
2,16,9,5,2,0,20.43355672105672,0,0
2,16,6,7,3,0,23.543328893328894,0,0
2,14,6,5,3,0,17.372308247308244,0,0
2,16,7,7,2,0,20.03117576867577,0,0
2,15,5,7,3,0,20.290897990897992,0,0
2,15,8,4,3,0,17.617485292485295,0,0
2,15,6,6,3,0,19.341752691752692,0,0
2,16,7,6,3,0,21.54704878454878,0,0
2,16,5,9,2,0,24.042744755244755,0,0
1,9,3,0,6,0,15.068650793650795,1,0
2,16,7,5,4,0,23.880107392607393,0,0
2,16,9,5,2,0,20.053361915861917,0,0
2,20,9,3,3,5,35.37389581522708,0,0
2,16,7,8,1,0,20.697211122211122,0,0
2,16,8,6,2,0,20.12451576201576,0,0
2,16,5,8,3,0,23.368401043401043,0,0
2,17,10,0,6,1,24.828940259087318,0,0
2,17,7,0,9,1,32.14706641397817,0,0
2,16,6,8,2,0,20.85217143967144,0,0
2,16,6,8,2,0,21.950248362748365,0,0
2,16,6,7,3,0,22.670349095349096,0,0
2,16,3,9,4,0,26.392174492174494,0,0
2,16,4,10,2,0,23.48298645798646,0,0
2,16,6,7,3,0,22.747369297369296,1,0
2,16,7,7,2,0,19.945858308358307,0,0
2,16,5,7,4,0,25.626535964035963,0,0
2,15,4,8,3,0,23.741380841380842,0,0
2,16,6,9,1,0,20.77621545121545,0,0
1,13,5,0,8,0,22.958083583083585,0,0
2,16,4,9,3,0,23.882192807192805,0,0
2,16,8,7,1,0,19.055382117882115,0,0
2,16,8,4,4,0,22.87280636030636,0,0
2,16,6,7,3,0,21.847567710067707,0,0
2,16,10,5,1,0,18.433953546453544,0,0
2,16,7,6,3,0,21.77978687978688,0,0
2,15,6,6,3,0,21.383877233877232,0,0
2,14,5,3,6,0,21.736532911532912,0,0
2,16,7,4,5,0,24.285601898101895,0,0
2,16,4,10,2,0,23.846676934176937,0,0
2,16,6,7,3,0,21.87191142191142,0,0
1,10,8,0,1,1,10.871031746031747,1,0
2,16,7,7,2,0,21.409436396936396,0,0
2,16,2,10,4,0,26.344692807192803,0,0
2,16,6,4,5,1,27.667968142968142,0,0
2,16,3,9,4,0,26.89393523143523,0,0
2,16,8,5,3,0,21.533953546453546,0,0
2,16,6,7,3,0,23.096615884115884,0,0
2,16,6,6,4,0,24.20368242868243,0,0
1,11,0,7,4,0,18.87294372294372,0,0
2,16,8,6,2,0,19.56734792984793,0,0
2,16,9,4,3,0,21.680901043401043,0,0
2,18,4,6,8,0,33.24155485037838,0,0
2,16,7,7,2,0,21.0613233988234,0,0
2,21,16,0,2,3,29.340364069195335,0,0
2,15,5,1,3,6,33.29210234210234,0,0
2,14,2,9,3,0,22.205305805305805,0,0
2,16,7,8,1,0,20.109909534909537,0,0
2,16,7,7,2,0,22.324653124653125,0,0
2,16,7,6,3,0,23.264173326673326,0,0
2,16,4,10,2,0,23.413343600843604,0,0
1,12,7,0,5,0,17.3245670995671,0,0
2,16,5,10,1,0,22.050086025086028,0,0
2,16,10,4,2,0,17.97760434010434,0,0
2,21,14,1,3,3,30.528450819046792,0,0
2,16,9,6,1,0,19.350620213120212,0,0
2,14,7,4,3,0,16.450818625818624,0,0
2,16,11,3,2,0,17.630382117882117,0,0
2,15,5,7,3,0,20.074231324231324,0,0
2,15,9,1,4,1,21.088048063048063,0,0
2,16,7,6,3,0,22.907849095349093,0,0
1,12,5,0,7,0,19.307034632034632,0,0
2,16,5,6,5,0,24.169667832167832,0,0
2,16,7,7,2,0,21.365562215562214,0,0
2,16,9,6,1,0,19.868639693639697,0,0
1,12,8,0,4,0,15.280122655122655,0,0
2,15,10,1,3,1,19.827730602730604,0,0
2,15,4,4,4,3,29.52177822177822,0,0
2,30,27,0,1,2,33.41690098096772,0,0
1,12,6,0,6,0,18.2745670995671,0,0
2,16,8,5,3,0,19.750248362748362,0,0
2,16,9,5,2,0,20.021615884115885,0,0
2,17,12,1,3,1,21.502510969422733,0,0
2,16,6,8,2,0,22.177268564768564,0,0
1,12,0,10,2,0,19.58246753246753,0,0
2,16,10,5,1,0,18.534747197247196,0,0
1,13,8,0,5,0,17.303199578199578,0,0
2,16,2,12,2,0,25.405839993339995,0,0
2,16,6,6,4,0,23.678361915861917,0,0
2,16,6,8,2,0,22.48566294816295,0,0
2,16,7,7,2,0,21.420324120324118,0,0
2,16,6,8,2,0,22.881460206460204,0,0
2,16,6,8,2,0,20.57919164169164,0,0
2,26,19,3,0,4,35.338251561782315,0,0
2,15,7,5,3,0,20.28387723387723,0,0
1,10,5,0,5,0,14.39642857142857,0,0
2,16,3,12,1,0,24.319097569097572,0,0
2,16,5,8,3,0,23.541716616716613,0,0
2,16,4,8,4,0,24.735306360306357,0,0
2,15,5,7,3,0,20.128560328560326,0,0
2,16,4,10,2,0,24.25441502941503,0,0
2,16,5,7,4,0,24.874429736929738,0,0
1,10,2,0,8,0,17.913095238095238,0,1
2,16,4,8,4,0,26.191416916416916,0,0
2,16,5,8,3,0,23.618044455544457,0,0
2,15,7,5,3,0,20.251734376734376,0,0
2,18,13,1,4,0,19.266796683708446,0,0
2,17,0,12,4,1,32.71788644362174,0,0
2,16,6,7,3,0,24.08471112221112,0,0
0,6,0,3,3,0,8.733333333333334,0,0
2,16,3,10,3,0,25.092174492174493,0,0
2,16,8,7,1,0,19.918105505605507,0,0
2,16,5,7,4,0,23.795883283383283,0,0
2,16,4,10,2,0,23.985764235764236,0,0
2,20,9,10,1,0,26.297948091640038,0,0
2,16,4,11,1,0,23.210764235764234,0,0
2,16,6,8,2,0,23.135168997669,0,0
2,16,4,9,3,0,24.278819791319794,0,0
2,14,3,0,10,1,27.724353424353424,1,0
2,16,8,6,2,0,20.73395354645355,0,0
2,16,6,6,4,0,23.13828255078255,0,0
2,14,8,2,2,2,21.655136530136534,0,0
2,18,13,3,2,0,21.04163491737021,0,0
1,10,3,0,7,0,16.748809523809523,1,0
2,16,7,6,3,0,22.131175768675767,0,0
1,13,7,0,6,0,19.79697247197247,0,0
2,16,4,8,4,0,23.713974913974916,1,0
2,16,4,11,1,0,22.411359473859473,0,0
2,16,7,6,3,0,21.90419164169164,0,0
2,16,7,7,2,0,22.09350233100233,0,0
2,16,6,7,3,0,22.20024836274836,0,0
2,16,5,6,5,0,23.894530469530473,0,0
2,18,7,0,10,1,35.350390051125345,2,0
0,6,5,0,0,0,2.716666666666667,0,0
2,16,10,4,2,0,19.386334498834497,0,0
2,16,6,7,3,0,21.70249195249195,0,0
2,16,3,10,3,0,26.208841158841157,0,0
2,16,8,6,2,0,20.313343600843602,0,0
2,15,3,6,3,3,27.328260628260633,0,0
2,16,6,8,2,0,22.425818625818625,0,0
2,25,8,11,6,0,38.294489299605736,0,0
2,16,6,9,1,0,22.215724553224554,0,0
2,16,3,8,5,0,27.441716616716615,0,0
2,16,3,10,3,0,25.35435397935398,0,0
2,16,7,7,2,0,21.15643523143523,0,0
2,16,7,7,2,0,20.284772172272174,0,0
2,16,4,10,2,0,23.76850233100233,0,0
2,16,9,4,3,0,21.033953546453546,0,0
2,16,5,8,3,0,24.230839993339995,0,0
2,16,5,9,2,0,22.950187312687316,0,0
2,20,11,0,6,3,36.04098016276809,0,0
2,16,5,9,2,0,23.999057886557885,0,0
2,16,7,6,3,0,22.891579254079254,0,0
2,16,6,7,3,0,21.97729353979354,0,0
2,16,2,11,3,0,25.967174492174493,0,0
2,16,6,6,4,0,23.12802614052614,0,0
2,18,14,0,2,2,23.770368112279876,0,0
2,16,6,8,2,0,21.01526667776668,0,0
2,16,6,8,2,0,22.04367576867577,0,0
2,16,4,9,3,0,25.139930902430905,0,0
2,16,9,5,2,0,20.185937673437675,0,0
2,16,6,9,1,0,20.98113969363969,0,0
2,16,8,5,3,0,21.542882117882115,0,0
2,16,6,7,3,0,22.193044455544456,0,0
2,17,12,3,2,0,19.10946708520238,0,0
1,8,0,2,6,0,14.17142857142857,0,1
2,16,4,10,2,0,23.787153124653127,0,0
2,16,4,8,4,0,25.35137778887779,0,0
2,14,4,7,3,0,21.9485236985237,1,0
2,16,7,6,3,0,22.632788045288045,0,0
2,16,7,7,2,0,22.442449217449216,0,0
2,16,3,9,4,0,26.273264235764234,0,0
2,16,7,6,3,0,21.5085816960817,0,0
2,14,3,5,6,0,24.39677822177822,0,0
0,6,0,2,4,0,9.483333333333334,0,0
2,16,6,9,1,0,21.12165195915196,0,0
2,16,5,10,1,0,21.721020646020648,0,0
2,16,7,7,2,0,21.743838106338107,0,0
2,16,6,8,2,0,23.09185397935398,0,0
2,16,7,6,3,0,21.92204878454878,0,0
2,16,2,1,9,4,37.821701909201906,0,0
2,16,7,7,2,0,19.656933344433345,0,0
2,16,7,6,3,0,22.819692807192805,0,0
1,8,0,5,3,0,11.864285714285714,0,0
2,16,3,10,3,0,24.689396714396718,0,0
2,16,9,5,2,0,19.027604340104336,0,0
2,16,6,9,1,0,22.100187312687314,0,0
2,16,7,7,2,0,22.394097569097568,0,0
2,16,8,4,4,0,22.255305805305806,0,0
2,15,11,3,1,0,14.237326562326562,1,0
2,16,7,7,2,0,21.587586025086026,0,0
1,13,9,0,4,0,16.33653291153291,0,0
2,15,7,5,3,0,20.301734376734377,0,0
2,16,5,9,2,0,23.64489121989122,0,0
2,16,5,8,3,0,22.295324120324118,0,0
2,16,5,8,3,0,23.704216616716614,0,0
1,10,6,0,4,0,14.113095238095237,2,1
2,16,6,9,1,0,20.9758436008436,0,0
2,16,7,3,6,0,23.053001165501165,0,0
2,14,4,7,3,0,19.291319791319793,0,0
2,16,5,8,3,0,24.546936396936395,0,0
2,16,9,5,2,0,20.182030469530467,0,0
2,16,7,7,2,0,22.13887778887779,0,0
2,16,7,8,1,0,19.264076201576206,0,0
2,15,3,9,3,0,23.4755439005439,0,0
2,16,6,8,2,0,21.17026307026307,0,0
2,16,6,6,4,0,24.057925407925406,0,0
2,16,4,11,1,0,22.991319791319796,0,0
2,23,7,6,10,0,43.096573606319204,0,0
2,16,8,7,1,0,19.77643883893884,0,0
2,14,6,4,4,0,20.153249528249525,0,0
2,16,5,8,3,0,23.37875874125874,0,0
2,16,5,10,1,0,21.954985292485294,0,0
2,16,7,8,1,0,21.273101898101896,0,0
2,16,9,5,2,0,20.748101898101897,0,0
2,16,4,10,2,0,24.84409756909757,0,0
2,16,6,8,2,0,21.684472471972473,0,0
2,16,5,8,3,0,24.334314296814295,0,0
2,18,9,2,2,5,31.58770494211671,0,0
2,16,3,7,3,3,30.54284604284604,0,0
2,16,6,9,1,0,21.51953046953047,0,0
2,16,7,6,3,0,23.1391983016983,0,0
2,16,4,9,3,0,24.898264235764234,0,0
2,16,8,7,1,0,19.688913863913864,0,0
2,16,4,9,3,0,23.471081696081697,0,0
2,14,6,5,3,0,17.274195249195248,0,0
2,16,7,7,2,0,20.931139693639693,0,0
2,16,5,7,4,0,25.39475385725386,0,0
2,16,8,6,2,0,21.394728882228883,0,0
2,15,3,9,3,0,21.888974913974916,0,0
2,16,9,4,3,0,19.37280636030636,0,0
2,16,6,5,5,0,23.661359473859473,0,0
1,12,6,0,6,0,17.1777417027417,0,0
2,15,7,5,3,0,20.98228993228993,0,0
2,16,6,9,1,0,19.890861915861915,0,0
2,16,4,10,2,0,24.035764235764237,0,0
1,10,4,0,6,0,15.579761904761904,2,0
1,11,9,0,1,1,10.551551226551226,0,0
2,16,8,4,4,0,22.37919164169164,0,0
2,16,5,7,4,0,24.285601898101895,0,0
2,16,4,10,2,0,23.989768564768564,0,0
2,20,6,10,4,0,30.324508154384315,0,0
2,16,7,5,4,0,22.896178821178818,0,0
2,15,8,2,5,0,21.488181263181264,0,0
2,16,10,5,1,0,18.10617576867577,0,0
2,15,7,5,3,0,20.330183705183703,0,0
2,16,6,9,1,0,21.020349095349093,0,0
2,16,6,8,2,0,21.951078088578086,0,0
2,20,6,10,4,0,31.783692434156833,0,0
2,16,7,6,3,0,22.531338106338104,0,0
2,16,5,8,3,0,23.611359473859473,0,0
2,16,9,6,1,0,17.984014596514598,0,0
2,16,6,7,3,0,22.486334498834495,0,0
2,16,9,5,2,0,19.947211122211122,0,0
2,16,7,6,3,0,21.74276973026973,0,0
1,10,5,0,5,0,12.78531746031746,1,0
2,16,4,10,2,0,23.86856338106338,0,0
2,16,7,8,1,0,19.20558053058053,0,0
0,4,1,1,2,0,3.583333333333333,0,0
2,16,9,5,2,0,19.837524975024973,0,0
2,16,5,9,2,0,22.272842435342437,0,0
2,16,7,6,3,0,22.645858308358306,0,0
2,16,6,8,2,0,23.34773004773005,0,0
2,16,5,9,2,0,22.620883283383282,0,0
1,11,0,1,10,0,23.273701298701297,0,1
2,19,12,0,4,3,30.273490501586476,0,0
2,16,9,5,2,0,20.385601898101896,0,0
2,16,6,9,1,0,22.256063381063385,0,0
2,16,5,9,2,0,22.992744755244754,0,0
2,16,5,5,2,4,30.206363081363083,0,0
2,16,6,9,1,0,20.758581696081695,0,0
2,16,8,4,4,0,22.838801476301477,0,0
2,20,17,1,1,1,21.871997184961575,0,0
2,21,12,2,7,0,30.673981311945706,1,0
2,16,8,6,2,0,20.416157453657455,0,0
2,16,5,10,1,0,22.65643523143523,0,0
2,16,7,4,5,0,22.434747197247198,0,0
2,15,3,9,3,0,23.51638084138084,1,0
2,16,6,8,2,0,21.741716616716616,0,0
2,16,6,8,2,0,22.848004773004774,0,0
2,16,6,9,1,0,20.44324286824287,0,0
2,16,5,8,3,0,23.702766677766682,0,0
2,16,8,5,3,0,21.669667832167832,0,0
1,13,6,0,7,0,21.94677822177822,1,0
2,14,5,6,3,0,18.145659895659893,0,0
2,16,4,9,3,0,23.81669164169164,0,0
2,16,4,9,3,0,23.499454711954716,0,0
2,16,9,4,3,0,20.59042485292485,0,0
2,16,8,5,3,0,21.70451215451215,0,0
2,15,4,8,3,0,21.001576201576203,0,0
2,16,1,13,2,0,25.689930902430902,0,0
2,16,3,12,1,0,23.59324286824287,0,0
2,16,8,6,2,0,20.357824120324118,1,0
2,16,4,11,1,0,23.431338106338107,0,0
2,16,7,5,4,0,22.69393523143523,0,0
2,16,4,9,3,0,23.682192807192806,0,0
2,16,5,8,3,0,23.48725024975025,0,0
2,16,5,8,3,0,23.55002497502497,0,0
2,14,5,6,3,0,18.534176934176937,0,0
2,18,15,0,1,2,21.542987159898924,0,0
2,23,16,0,6,1,33.24765908344956,2,0
2,16,7,7,2,0,19.96808053058053,0,0
1,10,4,0,6,0,15.248809523809523,0,1
2,15,6,6,3,0,21.497766122766123,0,0
2,14,5,6,3,0,18.386893661893662,0,0
2,16,12,3,1,0,16.98593767343767,0,0
2,16,3,7,6,0,27.874155011655013,0,0
2,16,5,8,3,0,22.535764235764237,0,0
2,16,4,9,3,0,24.000187312687313,0,0
2,15,5,7,3,0,22.15804750804751,0,0
2,16,4,11,1,0,23.391319791319795,0,0
2,16,8,7,1,0,20.18754995004995,0,0
2,14,9,2,3,0,16.979390054390052,1,0
2,16,6,8,2,0,21.29532412032412,0,0
2,16,4,10,2,0,24.59548645798646,0,0
2,16,6,5,5,0,25.3723692973693,0,0
2,15,5,0,8,2,31.378646353646353,0,0
2,16,5,8,3,0,23.389768564768563,0,0
2,16,4,7,5,0,25.716853979353978,0,0
2,16,3,9,4,0,26.41119713619714,0,0
2,16,6,8,2,0,22.864930902430903,0,0
2,14,2,7,5,0,22.989396714396715,0,0
2,16,4,3,9,0,30.41733682983683,1,0
2,16,6,7,3,0,21.216096403596403,0,0
2,16,6,9,1,0,21.046081696081696,0,0
2,15,2,0,11,2,33.16124708624709,0,1
2,16,9,4,3,0,19.9895091020091,0,0
2,16,10,4,2,0,19.34308053058053,0,0
1,11,5,0,6,0,17.876082251082252,1,0
2,16,8,6,2,0,20.529191641691643,0,0
2,16,6,8,2,0,22.566716616716615,0,0
2,15,6,1,8,0,25.303249528249527,0,0
1,12,5,0,7,0,18.141233766233768,0,0
1,10,0,3,7,0,19.42420634920635,2,0
2,16,4,11,1,0,23.621081696081696,0,0
2,16,4,9,3,0,24.107192807192806,1,0
2,16,7,8,1,0,20.85971112221112,0,0
2,16,6,9,1,0,21.85441502941503,0,0
2,16,6,8,2,0,22.186359473859472,0,0
1,11,0,2,9,0,23.140367965367965,0,0
2,16,4,11,1,0,23.47941502941503,0,0
2,16,5,9,2,0,22.19750666000666,0,0
2,16,4,1,10,1,30.40527389277389,0,0
2,16,9,4,3,0,20.380382117882117,0,0
2,16,8,5,3,0,22.10419164169164,1,0
2,15,13,0,1,1,15.048437673437672,0,0
2,16,7,5,4,0,21.576973026973025,0,0
2,16,8,4,4,0,22.23752497502497,0,0
2,16,4,11,1,0,22.95659756909757,0,0
2,20,9,8,3,0,29.17505056433075,0,0
0,7,5,0,2,0,7.721428571428571,0,1
2,16,5,7,4,0,23.49112137862138,0,0
2,16,10,5,1,0,17.73149628149628,0,0
2,14,5,2,7,0,23.641020091020092,0,0
2,16,7,6,3,0,22.566691641691637,0,0
2,16,7,6,3,0,22.09453046953047,0,0
2,16,12,0,1,3,21.365699578199578,0,0
2,16,5,9,2,0,22.84185397935398,0,0
1,12,0,3,9,0,23.96461038961039,4,0
2,16,1,11,4,0,28.148264235764238,0,0
2,14,10,1,1,2,16.66510434010434,0,0
2,16,6,6,4,0,23.943044455544456,0,0
2,16,6,7,3,0,23.66989121989122,0,0
2,16,8,6,2,0,21.521615884115885,0,0
2,16,5,10,1,0,21.428819791319793,0,0
2,16,6,8,2,0,23.236557886557886,0,0
2,16,8,6,2,0,20.374429736929734,0,0
2,16,6,9,1,0,22.17862137862138,0,0
2,14,0,10,3,1,25.93185703185703,0,0
2,14,5,1,8,0,24.761979686979686,0,0
2,15,8,4,3,0,19.32749195249195,0,0
2,16,5,8,3,0,23.65302614052614,0,0
2,16,9,5,2,0,20.097806360306357,0,0
2,16,7,8,1,0,21.028596403596403,0,0
2,16,7,8,1,0,19.507528582528582,0,0
2,16,8,6,2,0,20.996453546453544,0,0
2,17,14,0,2,1,19.981193398105162,0,0
2,16,4,9,3,0,24.788603063603063,0,0
2,16,5,8,3,0,24.34489121989122,0,0
2,20,7,10,3,0,29.05212298021895,0,0
1,13,8,0,5,0,16.110464535464533,0,0
2,16,7,5,4,0,21.74276973026973,0,0
2,15,13,0,1,1,16.327924852924852,0,0
2,20,14,2,4,0,24.825381872169793,0,0
2,16,3,8,5,0,26.080305805305805,0,0
2,16,6,8,2,0,22.876103063603065,0,0
2,16,5,9,2,0,22.405839993339992,0,0
2,17,5,6,6,0,29.984553110288406,0,0
2,16,6,9,1,0,21.573101898101896,0,0
2,16,5,7,4,0,23.88639554889555,0,0
2,16,6,9,1,0,21.783383283383284,0,0
2,16,4,11,1,0,23.348859473859473,0,0
2,16,4,9,3,0,25.129949217449216,0,0
2,16,8,5,3,0,20.92085830835831,0,0
2,14,5,5,4,0,21.36265123765123,0,0
2,16,3,8,5,0,28.29574592074592,0,0
2,16,6,7,3,0,21.666716616716617,0,0
2,16,6,8,2,0,21.812153124653126,0,0
2,15,5,7,3,0,22.717968142968143,0,0
2,16,6,8,2,0,22.81625874125874,0,0
2,16,4,9,3,0,25.326078088578086,0,0
2,16,6,7,3,0,21.91728687978688,0,0
2,16,6,7,3,0,22.55709151959152,0,0
2,16,7,6,3,0,22.20507131757132,0,0
2,16,7,0,8,1,29.97686063936064,0,0
2,16,10,5,1,0,16.950681263181263,0,0
2,16,8,6,2,0,19.504786879786877,0,0
2,16,4,9,3,0,23.698859473859475,0,0
2,16,6,7,3,0,22.684747197247198,0,0
2,22,16,0,3,3,32.54594464273257,1,0
2,14,3,3,7,1,27.16912254412254,0,0
2,16,3,11,2,0,23.73298645798646,0,0
2,16,7,6,3,0,21.342485292485293,0,0
2,15,12,1,2,0,16.328657453657456,0,0
2,16,7,7,2,0,21.32802614052614,0,0
2,17,5,0,9,3,37.067955410602465,0,0
2,16,7,8,1,0,19.56393883893884,0,0
1,13,7,0,6,0,20.280305805305805,0,0
2,18,7,5,6,0,29.335772152683912,0,0
2,16,3,11,2,0,24.386954711954715,0,0
2,16,2,11,3,0,26.472668997668997,0,0
2,14,8,2,4,0,18.641294816294817,0,0
2,16,6,8,2,0,21.515104340104337,0,0
2,16,6,6,4,0,23.734711122211124,0,0
2,17,4,5,8,0,29.59163116295469,0,0
2,16,7,6,3,0,22.621615884115883,0,0
2,16,6,6,4,0,24.156435231435232,0,0
2,16,5,9,2,0,22.2093142968143,0,0
2,16,5,8,3,0,24.497272172272172,0,0
2,16,8,7,1,0,20.61669164169164,0,0
1,12,8,0,4,0,15.659415584415582,0,0
2,16,7,8,1,0,20.254216616716615,0,0
2,16,7,8,1,0,20.76728687978688,0,0
2,16,9,4,3,0,19.32978687978688,0,0
2,15,5,3,7,0,25.647693972693972,1,0
2,16,7,8,1,0,20.266096403596404,0,0
2,16,5,9,2,0,22.774454711954714,0,0
2,16,4,10,2,0,24.42273004773005,0,0
2,16,5,9,2,0,22.695486457986462,0,0
2,16,6,7,3,0,22.392449217449215,0,0
2,14,5,5,3,1,22.225038850038853,1,0
2,16,7,4,5,0,24.58113969363969,0,0
2,17,0,2,14,1,40.632731320966606,0,0
2,16,8,7,1,0,18.537586025086025,0,0
2,16,5,9,2,0,22.598264235764237,0,0
2,16,2,11,3,0,24.970288045288047,0,0
2,16,6,9,1,0,21.826474913974916,0,0
2,16,4,10,2,0,23.580544455544455,0,0
2,16,10,4,2,0,18.598437673437672,0,0
2,16,8,6,2,0,20.628758741258743,0,0
2,16,6,2,6,2,29.699353424353426,0,0
2,16,5,7,4,0,23.673859473859473,0,0
2,16,6,8,2,0,21.484711122211124,0,0
2,16,9,5,2,0,20.072247197247197,0,0
2,19,14,1,3,1,22.010593676189647,0,0
2,16,4,9,3,0,23.766121378621378,0,0
2,16,8,4,4,0,20.684747197247198,0,0
2,16,6,9,1,0,22.07637778887779,0,0
2,16,6,7,3,0,23.808581696081696,0,0
2,15,5,4,3,3,27.88857808857809,0,0
2,16,5,7,4,0,24.299454711954713,0,0
1,12,4,0,8,0,20.97608225108225,0,0
2,16,5,9,2,0,21.778062215562215,0,0
1,10,6,0,4,0,12.885317460317461,1,0
2,16,7,6,3,0,22.158678821178817,0,0
2,16,5,9,2,0,23.120288045288046,0,0
2,16,4,9,3,0,24.13774836274836,0,0
2,16,3,10,3,0,24.89453046953047,0,0
2,16,5,7,4,0,25.673264235764236,0,0
2,16,5,9,2,0,22.793044455544457,0,0
1,10,0,2,8,0,19.48095238095238,0,1
2,16,7,8,1,0,20.900049950049947,0,0
2,16,5,6,5,0,24.430382117882118,0,0
2,16,8,5,3,0,21.57312687312687,0,0
2,15,9,3,2,1,19.490861915861917,0,0
2,16,7,8,1,0,21.02240953490954,0,0
2,15,2,3,10,0,29.67705905205905,0,0
2,14,8,4,1,1,18.38493450993451,0,0
2,16,10,5,1,0,18.442882117882117,0,0
2,16,4,8,4,0,26.03917332667333,0,0
2,16,5,8,3,0,23.221615884115884,0,0
2,16,7,8,1,0,20.68639554889555,0,0
2,16,6,8,2,0,23.048101898101898,0,0
2,16,6,8,2,0,22.125620213120214,0,0
2,15,5,7,3,0,21.943401043401042,1,0
2,16,10,2,4,0,21.772567710067708,0,0
2,16,6,8,2,0,21.414509102009102,0,0
2,15,8,4,3,0,17.477766677766677,0,0
2,16,5,9,2,0,22.97504995004995,0,0
2,14,2,9,3,0,20.883322233322232,1,0
2,16,3,10,3,0,24.51000666000666,0,0
2,15,9,3,3,0,16.59367576867577,0,0
2,16,8,6,2,0,20.999429736929734,0,0
2,16,5,8,3,0,24.72048645798646,0,0
2,16,6,8,2,0,23.09393523143523,0,0
2,16,7,5,4,0,22.30002497502497,0,0
2,15,6,6,3,0,20.95249195249195,0,0
1,12,7,0,5,0,15.444408369408368,0,0
2,16,7,7,2,0,22.00838328338328,0,0
2,16,6,9,1,0,21.225818625818626,0,0
2,16,9,5,2,0,20.68165861915862,0,0
2,16,11,3,2,0,18.826413863913864,0,0
2,16,9,5,2,0,20.401734376734375,0,0
2,16,7,8,1,0,20.54721112221112,0,0
2,16,4,10,2,0,23.51776973026973,0,0
2,15,6,3,5,1,26.035825285825286,0,0
2,16,6,8,2,0,21.476576201576204,0,0
2,16,4,7,5,0,25.548697136197138,0,0
2,16,7,7,2,0,21.841096403596403,1,0
2,16,5,8,3,0,22.21953046953047,0,0
2,16,9,6,1,0,17.95617576867577,0,0
1,9,0,7,2,0,13.175396825396824,0,0
2,16,3,7,6,0,28.434711122211123,0,0
2,16,4,7,5,0,25.238603063603062,0,0
2,16,10,4,2,0,19.577329614829615,0,0
2,16,3,9,4,0,25.49826423576424,0,0
1,12,5,0,7,0,20.738852813852812,2,0
2,16,5,8,3,0,23.216416916416918,0,0
2,16,4,11,1,0,23.72862137862138,0,0
2,16,7,6,3,0,22.200620213120217,0,0
2,16,5,10,1,0,22.76387778887779,0,0
2,16,8,6,2,0,20.81006771006771,0,0
2,16,7,6,3,0,21.452863802863803,0,0
1,10,0,7,3,0,16.600396825396825,0,0
2,16,6,6,4,0,24.435825285825285,0,0
2,16,6,7,3,0,22.932528582528583,0,0
2,16,7,6,3,0,23.116915029415033,0,0
2,15,10,1,2,2,20.73058053058053,0,0
2,16,5,7,4,0,23.778758741258738,0,0
2,16,4,9,3,0,23.271453546453547,0,0
2,16,6,8,2,0,22.72806221556222,0,0
2,16,11,3,2,0,18.302604340104338,0,0
2,16,8,5,3,0,21.950248362748365,0,0
2,16,6,6,4,0,22.718996281496285,0,0
2,17,9,2,4,2,26.47826854518031,0,0
2,14,8,3,3,0,15.808322233322233,0,0
2,16,8,7,1,0,19.572048784548784,0,0
1,12,7,0,5,0,16.909415584415584,0,0
2,16,9,4,3,0,19.860504773004774,0,0
1,9,2,0,7,0,16.73531746031746,2,1
2,15,6,6,3,0,21.573523698523697,0,0
2,16,6,7,3,0,22.725223387723386,0,0
2,15,7,0,6,2,26.45324952824953,2,0
2,16,8,0,7,1,27.75817377067377,0,0
2,14,8,2,4,0,17.035067710067707,0,0
2,16,4,9,3,0,23.363343600843603,0,0
2,16,4,8,4,0,24.724592074592074,0,0
2,16,7,6,3,0,23.141258741258742,0,0
2,16,6,8,2,0,22.509115884115882,0,0
2,16,9,5,2,0,20.101413863913866,0,0
2,14,5,4,5,0,21.089696414696412,0,0
2,16,6,7,3,0,22.98812021312021,0,0
